"","X","Symbol","open_to_close","rk_parzen","close_price","open_time","rv5_ss","medrv","rsv","rsv_ss","close_time","rv10","rv10_ss","bv","rk_th2","open_price","nobs","rv5","rk_twoscale","bv_ss"
"1721","2006-11-07 00:00:00+00:00",".FTSE",0.00263128491060627,1.2904049328819e-05,6240.9,80011,1.43828475645563e-05,5.37543442825331e-06,6.10098289978068e-06,6.10098289978068e-06,163010,1.40524849097024e-05,1.40524849097024e-05,1.32173608874579e-05,1.5932339586546e-05,6224.5,4087,1.43828475645563e-05,1.59615891250013e-05,1.32173608874579e-05
"1722","2006-11-08 00:00:00+00:00",".FTSE",0.000817982835894071,1.98517944546952e-05,6237.4,80016,2.57834945602894e-05,8.43537462800423e-06,1.38613255250141e-05,1.38613255250141e-05,163001,3.07300396114606e-05,3.07300396114606e-05,1.71653968795607e-05,3.08452212818914e-05,6232.3,4034,2.57834945602894e-05,3.0650956736341e-05,1.71653968795607e-05
"1723","2006-11-09 00:00:00+00:00",".FTSE",-0.00125098250504863,2.33971334062278e-05,6231.2,80007,1.87000798519959e-05,1.08226366344214e-05,1.08030792571749e-05,1.08030792571749e-05,163007,2.21707607987209e-05,2.21707607987209e-05,1.43578717690311e-05,2.04476100816462e-05,6239,4089,1.87000798519959e-05,2.06675708146846e-05,1.43578717690311e-05
"1724","2006-11-10 00:00:00+00:00",".FTSE",-0.00455178634976683,2.17204266564397e-05,6203.2,80007,2.10889492636575e-05,7.87915115985619e-06,1.38778391915703e-05,1.38778391915703e-05,163006,1.90893390099639e-05,1.90893390099639e-05,1.58575804569736e-05,1.97787420020464e-05,6231.5,4087,2.10889492636575e-05,1.95367667869692e-05,1.58575804569736e-05
"1725","2006-11-13 00:00:00+00:00",".FTSE",-0.000886289165523024,4.47343538999708e-05,6202.9,80016,2.46770118976761e-05,1.21281594482475e-05,1.1061235702438e-05,1.1061235702438e-05,163016,2.59672384928158e-05,2.59672384928158e-05,2.23342724737707e-05,2.1946023633495e-05,6208.4,3907,2.46770118976761e-05,2.17786111475002e-05,2.23342724737707e-05
"1726","2006-11-14 00:00:00+00:00",".FTSE",-0.00227891777350209,4.303673406393e-05,6180.1,80015,3.75024020075968e-05,1.69178477423468e-05,1.83736069364562e-05,1.83736069364562e-05,163014,4.41593163030575e-05,4.41593163030575e-05,3.18464796411599e-05,4.63839842283289e-05,6194.2,4086,3.75024020075968e-05,4.55321586634161e-05,3.18464796411599e-05
"1727","2006-11-15 00:00:00+00:00",".FTSE",0.00599498991388359,2.98709537023244e-05,6223.8,80006,3.98211047800449e-05,6.3572313688188e-06,7.13332644432738e-06,7.13332644432738e-06,162951,3.75676449057192e-05,3.75676449057192e-05,1.61017387506659e-05,4.57337167651758e-05,6186.6,4085,3.98211047800449e-05,4.53493626896896e-05,1.61017387506659e-05
"1728","2006-11-16 00:00:00+00:00",".FTSE",0.00370112657827093,2.13838305777243e-05,6252.9,80015,2.14936142833469e-05,6.12030902980335e-06,7.52347361825782e-06,7.52347361825782e-06,163000,2.50347362968374e-05,2.50347362968374e-05,1.83369629889397e-05,2.00014206954606e-05,6229.8,3936,2.14936142833469e-05,1.99988840688929e-05,1.83369629889397e-05
"1729","2006-11-17 00:00:00+00:00",".FTSE",-0.00949351343680505,3.57229652550545e-05,6195.8,80004,3.68372367417995e-05,1.08561478315189e-05,2.76288048140682e-05,2.76288048140682e-05,162949,4.15312213053774e-05,4.15312213053774e-05,2.36728196071686e-05,2.88462334724561e-05,6254.9,4075,3.68372367417995e-05,2.86965326632193e-05,2.36728196071686e-05
"1730","2006-11-20 00:00:00+00:00",".FTSE",0.0023873289397649,4.87140798773418e-05,6206.8,80015,3.41989527336465e-05,1.09583471272902e-05,2.2631285513097e-05,2.2631285513097e-05,163001,4.11568303960039e-05,4.11568303960038e-05,2.89622847393935e-05,3.71203177651777e-05,6192,3936,3.41989527336465e-05,3.64891789451239e-05,2.89622847393935e-05
"1731","2006-11-21 00:00:00+00:00",".FTSE",-0.000370767412180228,1.34053424604766e-05,6202.2,80009,1.51309922866587e-05,9.57327531215539e-06,7.5804898363141e-06,7.5804898363141e-06,162954,9.7098214998492e-06,9.7098214998492e-06,1.68908902631475e-05,1.48290023386324e-05,6204.5,4088,1.51309922866587e-05,1.49153754871504e-05,1.68908902631475e-05
"1732","2006-11-22 00:00:00+00:00",".FTSE",-0.00684308132682965,5.83098848138989e-05,6160.3,80013,4.48927440433612e-05,1.4242241289784e-05,1.96476443204297e-05,1.96476443204297e-05,163013,5.17728759489849e-05,5.17728759489849e-05,3.58659502057471e-05,2.81141421916362e-05,6202.6,4088,4.48927440433612e-05,2.80597052714446e-05,3.58659502057471e-05
"1733","2006-11-23 00:00:00+00:00",".FTSE",-0.00339641671738278,2.82582852459003e-05,6143.1,80016,2.74992121311348e-05,7.53541215610236e-06,1.51885147257256e-05,1.51885147257256e-05,163001,2.31830813668974e-05,2.31830813668974e-05,2.19221022728361e-05,2.79907972618745e-05,6164,3898,2.74992121311347e-05,2.75962128567324e-05,2.19221022728361e-05
"1734","2006-11-24 00:00:00+00:00",".FTSE",-0.00193999131604805,6.74409742699417e-05,6128.1,80015,4.51374009127269e-05,1.64250519210132e-05,2.81271455656264e-05,2.81271455656264e-05,163000,4.77341175360213e-05,4.77341175360213e-05,3.89397738196731e-05,3.84206283335014e-05,6140,4087,4.51374009127269e-05,3.84040583500706e-05,3.89397738196731e-05
"1735","2006-11-27 00:00:00+00:00",".FTSE",-0.0112355195632006,4.88340162724831e-05,6053.7,80007,5.46551813847853e-05,2.13864696234782e-05,3.71093889239803e-05,3.71093889239803e-05,163007,6.68078501026939e-05,6.68078501026939e-05,4.93321231497921e-05,4.62373734453072e-05,6122.1,4088,5.46551813847853e-05,4.57519178803391e-05,4.93321231497921e-05
"1736","2006-11-28 00:00:00+00:00",".FTSE",-0.00222078680575954,4.43542294658592e-05,6027.2,80016,6.80484332856139e-05,3.33456105038157e-05,3.63108473366806e-05,3.63108473366806e-05,163002,6.69049053671645e-05,6.69049053671645e-05,5.77561079466406e-05,7.11593857680915e-05,6040.6,3997,6.80484332856139e-05,6.97989376917282e-05,5.77561079466406e-05
"1737","2006-11-29 00:00:00+00:00",".FTSE",0.00438041046247406,2.60667331915302e-05,6085.8,80016,2.46441360800289e-05,8.36014422590648e-06,9.30912703460635e-06,9.30912703460635e-06,163001,3.12708191563444e-05,3.12708191563444e-05,2.54991219347064e-05,3.23779280483684e-05,6059.2,3965,2.46441360800289e-05,3.14310504597707e-05,2.54991219347064e-05
"1738","2006-11-30 00:00:00+00:00",".FTSE",-0.00533932252934122,4.96921575834241e-05,6052,80011,4.76386797748277e-05,1.92286929302831e-05,2.42825713411188e-05,2.42825713411188e-05,162957,4.14098971197506e-05,4.14098971197506e-05,3.9182820140749e-05,4.50215339855599e-05,6084.4,4088,4.76386797748277e-05,4.4335149546823e-05,3.9182820140749e-05
"1739","2006-12-01 00:00:00+00:00",".FTSE",-0.00331191930207098,0.000120264016719681,6028.8,80006,9.83087491067606e-05,2.2584144295884e-05,4.97547645477574e-05,4.97547645477574e-05,162951,7.86220400999647e-05,7.86220400999647e-05,8.81636783156534e-05,7.59711971691052e-05,6048.8,4087,9.83087491067606e-05,7.45714259733612e-05,8.81636783156534e-05
"1740","2006-12-04 00:00:00+00:00",".FTSE",0.00477145987182936,2.18660103875901e-05,6050.3,80007,4.54773625829235e-05,1.49071537873336e-05,1.12970987643053e-05,1.12970987643053e-05,162953,4.16222278571855e-05,4.16222278571855e-05,3.2268811494005e-05,3.22163150402984e-05,6021.5,4087,4.54773625829235e-05,3.21831275919903e-05,3.2268811494005e-05
"1741","2006-12-05 00:00:00+00:00",".FTSE",0.00698336061517324,4.48088016193666e-05,6092.8,80011,4.31677183672984e-05,1.81170235996488e-05,1.16219898164046e-05,1.16219898164046e-05,163010,4.87364271700951e-05,4.87364271700951e-05,3.04268542632209e-05,4.5275240959854e-05,6050.4,4089,4.31677183672984e-05,4.4643300272168e-05,3.04268542632209e-05
"1742","2006-12-06 00:00:00+00:00",".FTSE",0.00164165910067737,1.94684298761737e-05,6096.4,80014,2.17405190203044e-05,1.31538494642908e-05,1.02353665496028e-05,1.02353665496028e-05,162959,2.44313598711206e-05,2.44313598711206e-05,1.96295560548997e-05,2.42754152709479e-05,6086.4,4087,2.17405190203044e-05,2.41970916747903e-05,1.96295560548997e-05
"1743","2006-12-07 00:00:00+00:00",".FTSE",0.00581201855439062,2.56206154724591e-05,6125.8,80002,2.78843420284106e-05,1.37229628108671e-05,1.16665728734009e-05,1.16665728734009e-05,163002,2.29274633281362e-05,2.29274633281362e-05,2.69237499702349e-05,3.24492952482203e-05,6090.3,4087,2.78843420284106e-05,3.2071496127532e-05,2.69237499702349e-05
"1744","2006-12-08 00:00:00+00:00",".FTSE",0.0033053037020192,3.24823269659671e-05,6151.8,80013,3.9195957298513e-05,1.27406746135798e-05,2.31932936695104e-05,2.31932936695104e-05,163013,3.26178229787925e-05,3.26178229787925e-05,3.13972313120558e-05,3.9515003096486e-05,6131.5,4088,3.9195957298513e-05,3.88247152693045e-05,3.13972313120558e-05
"1745","2006-12-11 00:00:00+00:00",".FTSE",0.00162406246110081,1.75593419309035e-05,6162.4,80006,2.71478199687122e-05,4.62346371886341e-06,7.65789506139246e-06,7.65789506139246e-06,162951,2.42996148759245e-05,2.42996148759245e-05,1.39345078563356e-05,2.43995706416084e-05,6152.4,4087,2.71478199687122e-05,2.4292970675933e-05,1.39345078563356e-05
"1746","2006-12-12 00:00:00+00:00",".FTSE",-0.000292259983570631,7.90777379149212e-06,6158,80015,1.66553840226392e-05,3.81916151074476e-06,8.1115366961983e-06,8.1115366961983e-06,163015,1.71727117515382e-05,1.71727117515382e-05,1.15274928143943e-05,1.45946969717286e-05,6159.8,4081,1.66553840226392e-05,1.45595000944007e-05,1.15274928143943e-05
"1747","2006-12-13 00:00:00+00:00",".FTSE",0.00541058487315205,1.53967979923695e-05,6189.8,80015,2.36808531736998e-05,1.09688008218058e-05,8.26169134792536e-06,8.26169134792536e-06,163015,2.28843533809536e-05,2.28843533809536e-05,2.15399853038801e-05,2.11734343239452e-05,6156.4,4082,2.36808531736998e-05,2.11527585426807e-05,2.15399853038801e-05
"1748","2006-12-14 00:00:00+00:00",".FTSE",0.00473644396234008,2.8030025514155e-05,6221.9,80016,3.49046146619554e-05,1.21646868609413e-05,8.95289703674167e-06,8.95289703674167e-06,163015,4.89969113282091e-05,4.89969113282091e-05,2.67157549532781e-05,2.50572301790476e-05,6192.5,3991,3.49046146619554e-05,2.51531034734287e-05,2.67157549532781e-05
"1749","2006-12-15 00:00:00+00:00",".FTSE",0.00443779415723533,1.87510674783708e-05,6255.7,80013,2.42412986209427e-05,8.34876531431127e-06,9.1937549686304e-06,9.1937549686304e-06,162958,2.11036708942421e-05,2.11036708942421e-05,1.97407339587157e-05,2.199439051732e-05,6228,4073,2.42412986209427e-05,2.17596868355269e-05,1.97407339587157e-05
"1750","2006-12-18 00:00:00+00:00",".FTSE",-0.00260722973735206,7.33039483139049e-06,6243.7,80001,1.37892967245988e-05,3.82539604071994e-06,8.17920641206635e-06,8.17920641206635e-06,163001,7.02828357582461e-06,7.02828357582461e-06,1.33588204163273e-05,1.28625243484868e-05,6260,4038,1.37892967245988e-05,1.34917159192794e-05,1.33588204163273e-05
"1751","2006-12-19 00:00:00+00:00",".FTSE",-0.00706784835774066,4.84254166624974e-05,6203.4,80012,4.78763616670582e-05,1.17476597459749e-05,3.85589412572952e-05,3.85589412572952e-05,162958,5.17262245947668e-05,5.17262245947668e-05,2.54535249334514e-05,4.27642558356209e-05,6247.4,4086,4.78763616670582e-05,4.2129018674959e-05,2.54535249334514e-05
"1752","2006-12-20 00:00:00+00:00",".FTSE",-0.000967601552696706,2.15858807183074e-05,6197.9,80013,3.24003425383049e-05,8.04724663625073e-06,7.11206228598203e-06,7.11206228598203e-06,163013,3.4547175136472e-05,3.4547175136472e-05,1.16559667058939e-05,2.45629708055292e-05,6203.9,4088,3.24003425383049e-05,2.43723235762974e-05,1.16559667058939e-05
"1753","2006-12-21 00:00:00+00:00",".FTSE",-0.00245517810294693,5.62194918632682e-06,6183.4,80013,1.75577832642987e-05,5.43741937318788e-06,1.18298514995731e-05,1.18298514995731e-05,162958,1.16853423808934e-05,1.16853423808934e-05,1.46332339687233e-05,1.42891652838557e-05,6198.6,4088,1.75577832642987e-05,1.43696617917523e-05,1.46332339687233e-05
"1754","2006-12-22 00:00:00+00:00",".FTSE",0.00101828887792266,4.66203785231852e-06,6190,80013,8.60563570223167e-06,2.66594536361536e-06,4.07337449225838e-06,4.07337449225838e-06,131428,7.27596750748061e-06,7.27596750748061e-06,5.59540539631032e-06,7.94390028302856e-06,6183.7,2249,8.60563570223167e-06,8.11783604817051e-06,5.59540539631032e-06
"1755","2006-12-27 00:00:00+00:00",".FTSE",0.00810919619445194,4.77478263981026e-05,6240.4,80012,2.49686763765139e-05,4.37129745955973e-06,4.67844535149884e-06,4.67844535149884e-06,162957,2.95961225561216e-05,2.95961225561216e-05,1.46161565854099e-05,2.27694226153328e-05,6190,4087,2.49686763765139e-05,2.26932529771515e-05,1.46161565854099e-05
"1756","2006-12-28 00:00:00+00:00",".FTSE",-0.000528545471217612,6.0537272569623e-06,6241.9,80007,1.26293972880972e-05,4.49452705611974e-06,6.66691931489013e-06,6.66691931489013e-06,162953,1.2804630213653e-05,1.2804630213653e-05,1.02505147959251e-05,1.27877746760619e-05,6245.2,4086,1.26293972880972e-05,1.25971603162627e-05,1.02505147959251e-05
"1757","2006-12-29 00:00:00+00:00",".FTSE",-0.0032258869063817,1.19951654493289e-05,6220.8,80013,1.62194720049598e-05,5.92501379786144e-06,9.13325354040571e-06,9.13325354040571e-06,131428,1.35859195815262e-05,1.35859195815262e-05,9.99808670302771e-06,1.64162437550633e-05,6240.9,2247,1.62194720049598e-05,1.63807355938205e-05,9.99808670302771e-06
"1758","2007-01-02 00:00:00+00:00",".FTSE",0.0143797812832442,6.3891685877693e-05,6310.9,80004,3.86719803880437e-05,4.4174560918057e-06,3.16174317582587e-06,3.16174317582587e-06,162949,3.93938681762869e-05,3.93938681762869e-05,1.22473384605378e-05,3.34310844798462e-05,6220.8,4085,3.86719803880437e-05,3.34335801439548e-05,1.22473384605378e-05
"1759","2007-01-03 00:00:00+00:00",".FTSE",0.000855296554927776,9.1048868054533e-06,6316.3,80011,1.63391562646656e-05,9.30965044207609e-06,7.4591862440697e-06,7.4591862440697e-06,162956,1.89367687705214e-05,1.89367687705214e-05,1.64623471406869e-05,1.67569291911773e-05,6310.9,4087,1.63391562646656e-05,1.6534017562354e-05,1.64623471406869e-05
"1760","2007-01-04 00:00:00+00:00",".FTSE",-0.00553833409362525,6.1344557296769e-05,6284.1,80012,6.74163154294643e-05,8.26304103946502e-06,5.52926812928844e-05,5.52926812928844e-05,162957,6.26790151926901e-05,6.26790151926901e-05,2.82341696027261e-05,6.35328905399056e-05,6319,4088,6.74163154294643e-05,6.25314579378567e-05,2.82341696027261e-05
"1761","2007-01-05 00:00:00+00:00",".FTSE",-0.0103122541413132,6.86152834646471e-05,6222.5,80003,4.71737051240269e-05,1.33128840193653e-05,3.4567604409806e-05,3.4567604409806e-05,162948,4.83222501411566e-05,4.83222501411566e-05,3.51435937660034e-05,5.22970850503891e-05,6287,4083,4.71737051240269e-05,5.12863677403756e-05,3.51435937660034e-05
"1762","2007-01-08 00:00:00+00:00",".FTSE",-0.00438250922975314,3.09924359257452e-05,6192.9,80004,3.91023467760557e-05,1.20757102322145e-05,2.45545427027382e-05,2.45545427027382e-05,162949,3.81068705488954e-05,3.81068705488954e-05,4.08554225600475e-05,4.57370361415146e-05,6220.1,4086,3.91023467760557e-05,4.54954651350181e-05,4.08554225600475e-05
"1763","2007-01-09 00:00:00+00:00",".FTSE",0.00022599234950782,1.75867373512887e-05,6195.6,80004,2.63875617930166e-05,1.02592873824375e-05,8.99862327812274e-06,8.99862327812274e-06,163004,2.38967391841203e-05,2.38967391841203e-05,2.18108035688957e-05,2.53009091678389e-05,6194.2,4085,2.63875617930166e-05,2.55718197597889e-05,2.18108035688957e-05
"1764","2007-01-10 00:00:00+00:00",".FTSE",-0.00568095983675221,3.95743382361612e-05,6161,80011,5.43727345381168e-05,1.28052199395036e-05,4.17444878049251e-05,4.17444878049251e-05,162956,5.20757743593731e-05,5.20757743593731e-05,2.64663874572247e-05,4.17927891171213e-05,6196.1,4087,5.43727345381168e-05,4.10083328585206e-05,2.64663874572247e-05
"1765","2007-01-11 00:00:00+00:00",".FTSE",0.0116833938837715,0.000150814739365018,6233.1,80007,7.71612889987763e-05,1.84865654131686e-05,3.2429355883456e-05,3.2429355883456e-05,162952,9.19342550425212e-05,9.19342550425212e-05,6.27057410060452e-05,7.38819176179005e-05,6160.7,4086,7.71612889987763e-05,7.19440568650525e-05,6.27057410060452e-05
"1766","2007-01-12 00:00:00+00:00",".FTSE",0.000529546287499016,3.12887017968224e-05,6233.4,80013,3.08596471440523e-05,1.21283626422011e-05,1.56531384675789e-05,1.56531384675789e-05,162959,3.15094614382684e-05,3.15094614382684e-05,2.92582376117556e-05,2.5484607138861e-05,6230.1,4085,3.08596471440523e-05,2.51937298592443e-05,2.92582376117556e-05
"1767","2007-01-15 00:00:00+00:00",".FTSE",0.00414271340005357,2.62109868413673e-05,6264.9,80014,2.97130987737194e-05,4.45540404156998e-06,4.73847322387853e-06,4.73847322387853e-06,162959,3.55380610840622e-05,3.55380610840622e-05,1.3877543165997e-05,2.83573248319191e-05,6239,4085,2.97130987737194e-05,2.79724401052682e-05,1.3877543165997e-05
"1768","2007-01-16 00:00:00+00:00",".FTSE",-0.00873928191935391,4.77252400257992e-05,6209,80015,2.67318625965843e-05,1.33560560772531e-05,1.78741378898469e-05,1.78741378898469e-05,163001,2.92223031553695e-05,2.92223031553695e-05,2.84123039549772e-05,3.14557923639241e-05,6263.5,4049,2.67318625965843e-05,3.07182324577446e-05,2.84123039549772e-05
"1769","2007-01-17 00:00:00+00:00",".FTSE",-0.00254518646369739,4.57787615131419e-05,6199.9,80010,5.1509940167514e-05,1.35760264240828e-05,3.42169963584135e-05,3.42169963584135e-05,163010,4.98097617007916e-05,4.98097617007916e-05,3.39321540004825e-05,3.76463033631484e-05,6215.7,4087,5.1509940167514e-05,3.74823680131322e-05,3.39321540004825e-05
"1770","2007-01-18 00:00:00+00:00",".FTSE",0.00120807005390411,5.52809188315559e-05,6212,80007,5.09807971617523e-05,1.20557822429592e-05,2.41680531233597e-05,2.41680531233597e-05,163006,5.06093070106136e-05,5.06093070106136e-05,2.72047823943735e-05,5.52665476860454e-05,6204.5,4087,5.09807971617523e-05,5.367351733388e-05,2.72047823943735e-05
"1771","2007-01-19 00:00:00+00:00",".FTSE",0.00387313958993296,3.69536702887114e-05,6234.4,80002,2.92481345682513e-05,1.18744002990017e-05,1.18463931964232e-05,1.18463931964232e-05,163002,3.74617998696226e-05,3.74617998696226e-05,2.34064759734153e-05,3.39610695924634e-05,6210.3,4074,2.92481345682513e-05,3.34055963335299e-05,2.34064759734153e-05
"1772","2007-01-22 00:00:00+00:00",".FTSE",-0.00250425532999543,3.41181748308187e-05,6221.6,80016,4.3200555708127e-05,6.74435654706272e-06,1.87848619670448e-05,1.87848619670448e-05,163001,4.01574728429556e-05,4.01574728429556e-05,2.8218429971873e-05,3.69659796774648e-05,6237.2,3900,4.3200555708127e-05,3.60810020236909e-05,2.8218429971873e-05
"1773","2007-01-23 00:00:00+00:00",".FTSE",0.00072307163969576,2.70014072519697e-05,6225.7,80016,3.30337658453168e-05,1.47912564714296e-05,1.45384363833717e-05,1.45384363833717e-05,163002,2.48489461630832e-05,2.48489461630832e-05,3.03887385650232e-05,3.37395132663476e-05,6221.2,4036,3.30337658453167e-05,3.29488487648075e-05,3.03887385650232e-05
"1774","2007-01-24 00:00:00+00:00",".FTSE",0.0131129544963429,4.13289253009747e-05,6309.8,80008,5.16914132103156e-05,9.29836070377348e-06,7.34333901714105e-06,7.34333901714105e-06,162953,4.40851636630509e-05,4.4085163663051e-05,2.57758873390296e-05,4.42117868795735e-05,6227.6,4087,5.16914132103156e-05,4.42562378578054e-05,2.57758873390296e-05
"1775","2007-01-25 00:00:00+00:00",".FTSE",-0.00660949339730088,3.32405652484013e-05,6273.2,80003,3.65488826186679e-05,1.47436390727263e-05,1.99043199368766e-05,1.99043199368766e-05,163002,2.56827291199092e-05,2.56827291199092e-05,2.91118649622944e-05,3.54361028341491e-05,6314.8,4089,3.65488826186679e-05,3.47378745315985e-05,2.91118649622944e-05
"1776","2007-01-26 00:00:00+00:00",".FTSE",-0.00574277534668788,6.08802120309813e-05,6233.4,80006,6.64835395182093e-05,1.20001214583072e-05,5.0621608973837e-05,5.0621608973837e-05,163006,5.24799519491337e-05,5.24799519491337e-05,4.72262007550597e-05,6.60799164463599e-05,6269.3,4087,6.64835395182093e-05,6.31375476796703e-05,4.72262007550597e-05
"1777","2007-01-29 00:00:00+00:00",".FTSE",0.00237354571450865,1.52544734277529e-05,6242.8,80003,2.38146118851973e-05,8.19014971957974e-06,1.08723383105542e-05,1.08723383105542e-05,163002,2.16834734033528e-05,2.16834734033528e-05,2.17417506864374e-05,2.45470035657555e-05,6228,4087,2.38146118851973e-05,2.40768942437e-05,2.17417506864374e-05
"1778","2007-01-30 00:00:00+00:00",".FTSE",1.6025769438599e-05,1.69216281351631e-05,6240,80006,2.79816398210744e-05,8.38823760588597e-06,1.61584350218553e-05,1.61584350218553e-05,162951,2.90825887009192e-05,2.90825887009192e-05,2.68614711439371e-05,2.57189648923307e-05,6239.9,4086,2.79816398210744e-05,2.54188618386166e-05,2.68614711439371e-05
"1779","2007-01-31 00:00:00+00:00",".FTSE",-0.00600969141173913,2.61318818113156e-05,6204.6,80009,2.84975711089747e-05,1.34793709853295e-05,1.80480307224149e-05,1.80480307224149e-05,162954,2.65587841281168e-05,2.65587841281168e-05,3.0684516978759e-05,2.84369548206017e-05,6242,4082,2.84975711089747e-05,2.81726773897657e-05,3.0684516978759e-05
"1780","2007-02-01 00:00:00+00:00",".FTSE",0.0121297123262174,8.96284752317238e-05,6278.8,80006,9.56448853253397e-05,1.06055178280026e-05,9.30107813165754e-06,9.30107813165754e-06,162951,7.49020192856743e-05,7.49020192856743e-05,3.97629710353862e-05,9.13885597192145e-05,6203.1,4086,9.56448853253397e-05,8.98782705801758e-05,3.97629710353862e-05
"1781","2007-02-02 00:00:00+00:00",".FTSE",0.00420939553637467,2.11581219966575e-05,6308.7,80011,2.90961622053783e-05,9.29171918764576e-06,1.1110137441258e-05,1.1110137441258e-05,162946,3.27951561209693e-05,3.27951561209693e-05,2.75099051471573e-05,2.49161610620558e-05,6282.2,4015,2.90961622053783e-05,2.48733007853469e-05,2.75099051471573e-05
"1782","2007-02-05 00:00:00+00:00",".FTSE",0.00088696016078238,1.3870360815712e-05,6316.5,80013,1.61665146891236e-05,5.23297046286408e-06,8.83685082955283e-06,8.83685082955283e-06,163013,2.26115172678286e-05,2.26115172678287e-05,1.56468676031014e-05,1.56363171960687e-05,6310.9,4086,1.61665146891236e-05,1.56709065340635e-05,1.56468676031014e-05
"1783","2007-02-06 00:00:00+00:00",".FTSE",0.00432750691147454,1.92455136035797e-05,6345.3,80004,2.00930195208823e-05,7.73773268195554e-06,6.06597102023045e-06,6.06597102023045e-06,163004,2.46518920780619e-05,2.46518920780619e-05,1.60053459632818e-05,1.93122319189942e-05,6317.9,4089,2.00930195208823e-05,1.92964799883699e-05,1.60053459632818e-05
"1784","2007-02-07 00:00:00+00:00",".FTSE",0.00349199713074277,1.40650586442832e-05,6368.5,80008,1.23823400981809e-05,5.46782966424799e-06,4.75989199037847e-06,4.75989199037847e-06,163008,1.32643671607544e-05,1.32643671607544e-05,1.11679320207003e-05,1.37584244094429e-05,6346.3,4088,1.23823400981809e-05,1.35350274652712e-05,1.11679320207003e-05
"1785","2007-02-08 00:00:00+00:00",".FTSE",-0.00358598078554806,1.29603280352354e-05,6346.7,80004,2.41288331688344e-05,7.03423499846623e-06,1.44753036786178e-05,1.44753036786178e-05,162949,2.30226607972656e-05,2.30226607972656e-05,1.83219111030689e-05,2.16932503476248e-05,6369.5,4088,2.41288331688344e-05,2.13891568650645e-05,1.83219111030689e-05
"1786","2007-02-09 00:00:00+00:00",".FTSE",0.00557813565837684,4.10067801441199e-05,6381.9,80016,4.37361759088919e-05,5.11770928314464e-06,6.60171596686746e-06,6.60171596686746e-06,163011,4.71029474548783e-05,4.71029474548783e-05,1.3203296217521e-05,4.52224894846976e-05,6346.4,4086,4.37361759088919e-05,4.49921145886295e-05,1.3203296217521e-05
"1787","2007-02-12 00:00:00+00:00",".FTSE",-0.00442791245859375,2.3782308946201e-05,6354.6,80011,2.54857874722115e-05,9.15735191758e-06,1.73387027974162e-05,1.73387027974162e-05,163011,2.20588243110387e-05,2.20588243110387e-05,2.45837092481877e-05,3.17584071003049e-05,6382.8,4085,2.54857874722115e-05,3.18403685174843e-05,2.45837092481877e-05
"1788","2007-02-13 00:00:00+00:00",".FTSE",0.00320568497413554,7.62804278737389e-06,6373.9,80006,1.16276020658541e-05,4.31954019584933e-06,3.97381659026515e-06,3.97381659026515e-06,162952,1.27081488293034e-05,1.27081488293034e-05,1.02509434967595e-05,1.52961623346954e-05,6353.5,4087,1.16276020658541e-05,1.51387937657097e-05,1.02509434967595e-05
"1789","2007-02-14 00:00:00+00:00",".FTSE",0.0049527095012607,1.96915130042542e-05,6416.4,80016,1.84812866294474e-05,4.29188945975562e-06,3.57318142151933e-06,3.57318142151933e-06,163001,2.13237313846062e-05,2.13237313846062e-05,1.1792825429615e-05,1.75012561232877e-05,6384.7,3942,1.84812866294474e-05,1.73774230522411e-05,1.1792825429615e-05
"1790","2007-02-15 00:00:00+00:00",".FTSE",0.00206912182846075,1.15072766051244e-05,6434.5,80010,1.43446387550602e-05,9.59460643729648e-06,6.17087768859027e-06,6.17087768859027e-06,162955,1.16293465995405e-05,1.16293465995405e-05,1.43451001801377e-05,1.42074210302887e-05,6421.2,4085,1.43446387550602e-05,1.41505973845475e-05,1.43451001801377e-05
"1791","2007-02-16 00:00:00+00:00",".FTSE",-0.00189818329337044,1.07784770074288e-05,6421.1,80010,1.29965716647807e-05,5.34095452233381e-06,8.05160920336144e-06,8.05160920336144e-06,162955,1.16630106452486e-05,1.16630106452486e-05,1.10262722264954e-05,1.42932125845373e-05,6433.3,4062,1.29965716647807e-05,1.42796905338251e-05,1.10262722264954e-05
"1792","2007-02-19 00:00:00+00:00",".FTSE",0.0032038348970147,1.29419327694929e-05,6440.1,80016,1.70223609175951e-05,3.49369292217703e-06,3.16010811887835e-06,3.16010811887835e-06,163009,1.33282470510296e-05,1.33282470510296e-05,8.88776039927668e-06,1.35014324824049e-05,6419.5,4084,1.70223609175951e-05,1.37026554324831e-05,8.88776039927668e-06
"1793","2007-02-20 00:00:00+00:00",".FTSE",-0.00524306729630553,1.75452008082341e-05,6410.7,80007,1.6879595748478e-05,8.96256943679489e-06,9.75598369814104e-06,9.75598369814104e-06,162952,1.32538822184992e-05,1.32538822184992e-05,1.75343143007261e-05,1.47320974236777e-05,6444.4,4088,1.6879595748478e-05,1.50748925351482e-05,1.75343143007261e-05
"1794","2007-02-21 00:00:00+00:00",".FTSE",-0.00723098373900655,2.35905660222798e-05,6366.1,80006,2.51031203676702e-05,1.00069704574189e-05,1.50120628037448e-05,1.50120628037448e-05,163006,3.54043283582089e-05,3.54043283582089e-05,2.71680504562992e-05,2.4297540826866e-05,6412.3,4088,2.51031203676702e-05,2.41504632714681e-05,2.71680504562992e-05
