Attributes;Adj Close;Adj Close;Adj Close
Symbols;NFLX;TSLA;AAPL
Date;;;
27/03/2018;300.6900024;55.83599854;40.60345459
28/03/2018;285.769989;51.55599976;40.15482712
29/03/2018;295.3500061;53.22600174;40.46839142
2/04/2018;280.2900085;50.49599838;40.20307159
3/04/2018;283.6700134;53.50600052;40.61552048
4/04/2018;288.9400024;57.38800049;41.39217758
5/04/2018;293.9700012;61.14400101;41.67920303
6/04/2018;288.8500061;59.86000061;40.61310577
9/04/2018;289.9299927;57.93199921;41.01590729
10/04/2018;298.0700073;60.93999863;41.78775024
11/04/2018;303.6700134;60.18600082;41.59236908
12/04/2018;309.25;58.81600189;42.0024147
13/04/2018;311.6499939;60.06800079;42.14472198
16/04/2018;307.7799988;58.24200058;42.40762711
17/04/2018;336.0599976;57.5379982;42.99132156
18/04/2018;334.519989;58.66999817;42.89484406
19/04/2018;332.7000122;60.01599884;41.67920303
20/04/2018;327.769989;58.04800034;39.97152328
23/04/2018;318.6900024;56.67399979;39.85573959
24/04/2018;307.019989;56.69200134;39.30098343
25/04/2018;305.7600098;56.13800049;39.472229
26/04/2018;313.980011;57.09600067;39.60972214
27/04/2018;311.7600098;58.81600189;39.15144348
30/04/2018;312.4599915;58.77999878;39.86056519
1/05/2018;313.2999878;59.98400116;40.78676987
2/05/2018;313.3599854;60.22999954;42.58853149
3/05/2018;311.6900024;56.88999939;42.66570663
4/05/2018;320.0899963;58.81800079;44.33962631
7/05/2018;326.2600098;60.55400085;44.66042328
8/05/2018;326.8900146;60.39400101;44.875103
9/05/2018;330.2999878;61.36999893;45.19106674
10/05/2018;329.6000061;61.00400162;45.83747482
11/05/2018;326.4599915;60.2120018;45.66314316
14/05/2018;328.5299988;58.39400101;45.55660629
15/05/2018;326.1300049;56.83599854;45.14256668
16/05/2018;328.1900024;57.29600143;45.56387329
17/05/2018;325.2200012;56.90800095;45.27573776
18/05/2018;324.1799927;55.36399841;45.11109161
21/05/2018;331.8200073;56.89799881;45.43070602
22/05/2018;331.6199951;55.0019989;45.31690598
23/05/2018;344.7200012;55.81399918;45.60746002
24/05/2018;349.2900085;55.56999969;45.55660629
25/05/2018;351.2900085;55.77000046;45.66072845
29/05/2018;349.730011;56.7519989;45.49606705
30/05/2018;353.5400085;58.34400177;45.3992157
31/05/2018;351.6000061;56.94599915;45.2466774
1/06/2018;359.9299927;58.36399841;46.06266785
4/06/2018;361.8099976;59.34799957;46.44764328
5/06/2018;365.7999878;58.22600174;46.80599213
6/06/2018;367.4500122;63.90000153;46.96821976
7/06/2018;361.3999939;63.2179985;46.84230804
8/06/2018;360.5700073;63.5320015;46.41617203
11/06/2018;361.4500122;66.41999817;46.30237198
12/06/2018;363.8299866;68.55400085;46.55659866
13/06/2018;379.9299927;68.95600128;46.17403412
14/06/2018;392.8699951;71.54399872;46.19824982
15/06/2018;391.980011;71.63400269;45.72367477
18/06/2018;390.3999939;74.16600037;45.69945526
19/06/2018;404.980011;70.51000214;44.96096802
20/06/2018;416.7600098;72.44400024;45.15709686
21/06/2018;415.4400024;69.5019989;44.9052887
22/06/2018;411.0899963;66.72599792;44.7745285
25/06/2018;384.480011;66.60199738;44.10867691
26/06/2018;399.3900146;68.40000153;44.65588379
27/06/2018;390.3900146;68.90000153;44.59050751
28/06/2018;395.4200134;69.98600006;44.9149704
29/06/2018;391.4299927;68.58999634;44.82053757
2/07/2018;398.1799927;67.01399994;45.32175064
3/07/2018;390.519989;62.17200089;44.53240204
5/07/2018;398.3900146;61.83200073;44.89074707
6/07/2018;408.25;61.77999878;45.51302338
9/07/2018;418.9700012;63.70199966;46.14497757
10/07/2018;415.6300049;64.4940033;46.08929443
11/07/2018;418.6499939;63.79199982;45.49123383
12/07/2018;413.5;63.34199905;46.25394058
13/07/2018;395.7999878;63.77399826;46.32658386
16/07/2018;400.480011;62.02000046;46.22488785
17/07/2018;379.480011;64.53800201;46.35564041
18/07/2018;375.1300049;64.76999664;46.10139847
19/07/2018;364.230011;64.04599762;46.45975113
20/07/2018;361.0499878;62.7159996;46.35321426
23/07/2018;362.6600037;60.63999939;46.39436722
24/07/2018;357.3200073;59.48600006;46.73093033
25/07/2018;362.8699951;61.7480011;47.17160416
26/07/2018;363.0899963;61.33000183;47.02390289
27/07/2018;355.2099915;59.43600082;46.24183273
30/07/2018;334.9599915;58.0340004;45.98274994
31/07/2018;337.4500122;59.62799835;46.07476044
1/08/2018;338.3800049;60.16799927;48.78902817
2/08/2018;344.5;69.90799713;50.21517181
3/08/2018;343.0899963;69.63400269;50.36044693
6/08/2018;350.9200134;68.39800262;50.62195587
7/08/2018;351.8299866;75.91400146;50.1473732
8/08/2018;347.6099854;74.06800079;50.18127823
9/08/2018;349.3599854;70.48999786;50.57594299
10/08/2018;345.8699951;71.09799957;50.42529678
13/08/2018;341.3099976;71.28199768;50.75089264
14/08/2018;337.4899902;69.52799988;50.96471786
15/08/2018;326.3999939;67.73799896;51.08377457
16/08/2018;322.4400024;67.08999634;51.83214569
17/08/2018;316.7799988;61.09999847;52.86723709
20/08/2018;327.730011;61.68799973;52.35211563
21/08/2018;338.019989;64.37999725;52.25006104
22/08/2018;344.4400024;64.32800293;52.25249481
23/08/2018;339.1700134;64.01999664;52.35940552
24/08/2018;358.8200073;64.56400299;52.52220917
27/08/2018;364.5799866;63.85400009;52.9547081
28/08/2018;368.4899902;62.37200165;53.38234711
29/08/2018;368.0400085;61.0019989;54.17931366
30/08/2018;370.980011;60.63000107;54.67742157
31/08/2018;367.6799927;60.33200073;55.30916595
4/09/2018;363.6000061;57.79000092;55.48654175
5/09/2018;341.1799927;56.14799881;55.12450409
6/09/2018;346.4599915;56.18999863;54.20847321
7/09/2018;348.6799927;52.64799881;53.77111435
10/09/2018;348.4100037;57.09999847;53.04946136
11/09/2018;355.9299927;55.88800049;54.39070892
12/09/2018;369.9500122;58.10800171;53.71522903
13/09/2018;368.1499939;57.89199829;55.01272964
14/09/2018;364.5599976;59.04000092;54.38827896
17/09/2018;350.3500061;58.9679985;52.94013214
18/09/2018;367.6499939;56.99200058;53.02759552
19/09/2018;366.9599915;59.80400085;53.05918884
20/09/2018;365.3599854;59.66600037;53.46252823
21/09/2018;361.1900024;59.81999969;52.88667297
24/09/2018;369.6099854;59.93600082;53.64719009
25/09/2018;369.4299927;60.19800186;53.98736191
26/09/2018;377.8800049;61.91600037;53.55729675
27/09/2018;380.7099915;61.50400162;54.65797806
28/09/2018;374.1300049;52.95399857;54.84993744
1/10/2018;381.4299927;62.13999939;55.21926117
2/10/2018;377.1400146;60.20399857;55.71007919
3/10/2018;377.0499878;58.95999908;56.38798523
4/10/2018;363.6499939;56.36600113;55.39664078
5/10/2018;351.3500061;52.38999939;54.49761963
8/10/2018;349.1000061;50.11199951;54.37127686
9/10/2018;355.7099915;52.56000137;55.12450409
10/10/2018;325.8900146;51.37599945;52.5708046
11/10/2018;321.1000061;50.44599915;52.10671234
12/10/2018;339.5599976;51.75600052;53.96792603
15/10/2018;333.1300049;51.91799927;52.81377792
16/10/2018;346.3999939;55.31800079;53.97764587
17/10/2018;364.7000122;54.35599899;53.74438095
18/10/2018;346.7099915;52.7820015;52.48818588
19/10/2018;332.6700134;52;53.2875824
22/10/2018;329.5400085;52.18999863;53.61318207
23/10/2018;333.1600037;58.82799911;54.11856842
24/10/2018;301.8299866;57.70000076;52.26221466
25/10/2018;312.8699951;62.97200012;53.40664291
26/10/2018;299.8299866;66.18000031;52.55621719
29/10/2018;284.8399963;66.97000122;51.56973267
30/10/2018;285.8099976;65.98000336;51.82728195
31/10/2018;301.7799988;67.46399689;53.17824936
1/11/2018;317.3800049;68.85600281;53.99465561
2/11/2018;309.1000061;69.28199768;50.41315842
5/11/2018;315.4400024;68.27999878;48.98200226
6/11/2018;310.8399963;68.21199799;49.51169968
7/11/2018;327.5;69.63200378;51.01330948
8/11/2018;317.9200134;70.27999878;50.83531952
9/11/2018;303.4700012;70.10199738;49.85513687
12/11/2018;294.0700073;66.2559967;47.3437233
13/11/2018;294.3999939;67.7460022;46.87070465
14/11/2018;286.730011;68.80000305;45.54672623
15/11/2018;290.0599976;69.68800354;46.67076874
16/11/2018;286.2099915;70.86199951;47.18767548
19/11/2018;270.6000061;70.69400024;45.31753159
20/11/2018;266.980011;69.4980011;43.15234756
21/11/2018;262.1300049;67.63800049;43.1035881
23/11/2018;258.8200073;65.16600037;42.00881195
26/11/2018;261.4299927;69.19999695;42.57692337
27/11/2018;266.6300049;68.78399658;42.48426819
28/11/2018;282.6499939;69.5739975;44.11790466
29/11/2018;288.75;68.23400116;43.7789917
30/11/2018;286.1300049;70.09600067;43.54248047
3/12/2018;290.2999878;71.69799805;45.06394958
4/12/2018;275.3299866;71.94000244;43.08164597
6/12/2018;282.8800049;72.61199951;42.60131073
7/12/2018;265.1400146;71.59400177;41.08227158
10/12/2018;269.7000122;73.02999878;41.35291672
11/12/2018;265.3200073;73.35199738;41.11640549
12/12/2018;274.8800049;73.31999969;41.23100662
13/12/2018;276.019989;75.35800171;41.68208313
14/12/2018;266.8399963;73.14199829;40.34835052
17/12/2018;262.7999878;69.68399811;39.97286224
18/12/2018;270.9400024;67.40599823;40.49221039
19/12/2018;266.769989;66.59400177;39.2291832
20/12/2018;260.5799866;63.07600021;38.239254
21/12/2018;246.3899994;63.95399857;36.75191116
24/12/2018;233.8800049;59.07799911;35.80099487
26/12/2018;253.6699982;65.21800232;38.322155
27/12/2018;255.5700073;63.22600174;38.07345581
28/12/2018;256.0799866;66.77400208;38.09296036
31/12/2018;267.6600037;66.55999756;38.46113968
2/01/2019;267.6600037;62.02399826;38.50502396
3/01/2019;271.2000122;60.0719986;34.66963959
4/01/2019;297.5700073;63.5379982;36.14966202
7/01/2019;315.3399963;66.99199677;36.06920242
8/01/2019;320.269989;67.06999969;36.75679398
9/01/2019;319.9599915;67.70600128;37.38098526
10/01/2019;324.6600037;68.9940033;37.50046539
11/01/2019;337.5899963;69.45200348;37.13228989
14/01/2019;332.9400024;66.87999725;36.5739212
15/01/2019;354.6400146;68.88600159;37.32247162
16/01/2019;351.3900146;69.20999908;37.77842331
17/01/2019;353.1900024;69.46199799;38.00273895
18/01/2019;339.1000061;60.45199966;38.23681259
22/01/2019;325.1600037;59.7840004;37.3785553
23/01/2019;321.9899902;57.51800156;37.52972412
24/01/2019;326.6700134;58.30199814;37.23225403
25/01/2019;338.0499878;59.40800095;38.46600723
28/01/2019;335.6600037;59.27600098;38.11002731
29/01/2019;328.8999939;59.49200058;37.71503067
30/01/2019;340.6600037;61.75400162;40.29226685
31/01/2019;339.5;61.40399933;40.58242798
1/02/2019;339.8500061;62.44200134;40.60193634
4/02/2019;351.3399963;62.57799911;41.75522614
5/02/2019;355.8099976;64.26999664;42.46964264
6/02/2019;352.1900024;63.44400024;42.48426819
7/02/2019;344.7099915;61.5019989;41.67964554
8/02/2019;347.5700073;61.15999985;41.72861481
11/02/2019;345.730011;62.56800079;41.48863983
12/02/2019;359.9700012;62.36199951;41.84616089
13/02/2019;351.769989;61.63399887;41.67229462
14/02/2019;359.0700073;60.75400162;41.82411957
15/02/2019;356.8699951;61.57600021;41.73106003
19/02/2019;361.9200134;61.12799835;41.85595322
20/02/2019;359.9100037;60.51200104;42.12531281
21/02/2019;356.9700012;58.24599838;41.88778305
22/02/2019;363.019989;58.94200134;42.35549545
25/02/2019;363.9100037;59.75400162;42.66402817
26/02/2019;364.9700012;59.5719986;42.68851089
27/02/2019;362.8699951;62.94800186;42.82074738
28/02/2019;358.1000061;63.97600174;42.39957047
1/03/2019;357.3200073;58.95800018;42.84523392
4/03/2019;351.0400085;57.0719986;43.06071854
5/03/2019;354.2999878;55.30799866;42.98235703
6/03/2019;359.6099854;55.2480011;42.73504257
7/03/2019;352.6000061;55.31800079;42.24039841
8/03/2019;349.6000061;56.82799911;42.34079742
11/03/2019;358.8599854;58.18399811;43.80757904
12/03/2019;356.269989;56.67200089;44.29977417
13/03/2019;361.2099915;57.79199982;44.4956665
14/03/2019;358.8200073;57.99200058;44.99030304
15/03/2019;361.4599915;55.08599854;45.57555008
18/03/2019;363.4400024;53.89799881;46.04081726
19/03/2019;358.7799988;53.49399948;45.67595291
20/03/2019;375.2200012;54.72000122;46.07509613
21/03/2019;377.8699951;54.80400085;47.77205658
22/03/2019;361.0100098;52.90599823;46.78277206
25/03/2019;366.230011;52.08399963;46.21711349
26/03/2019;359.9700012;53.55400085;45.73962021
27/03/2019;353.3699951;54.9659996;46.15100479
28/03/2019;354.6099854;55.72399902;46.21221924
29/03/2019;356.5599976;55.97200012;46.51341629
1/04/2019;366.9599915;57.83599854;46.82930374
2/04/2019;367.7200012;57.17599869;47.51003647
3/04/2019;369.75;58.36199951;47.83573151
4/04/2019;367.8800049;53.55599976;47.91897202
5/04/2019;365.4899902;54.99200058;48.23975754
8/04/2019;361.4100037;54.63999939;48.99887085
9/04/2019;364.7099915;54.4620018;48.85194016
10/04/2019;363.9200134;55.2120018;49.126194
11/04/2019;367.6499939;53.68399811;48.71726227
12/04/2019;351.1400146;53.54000092;48.69766617
15/04/2019;348.8699951;53.27600098;48.78582001
16/04/2019;359.4599915;54.67200089;48.79072189
17/04/2019;354.7399902;54.24599838;49.74082565
18/04/2019;360.3500061;54.65200043;49.91958618
22/04/2019;377.3399963;52.54999924;50.08364487
23/04/2019;381.8900146;52.77999878;50.80602646
24/04/2019;374.230011;51.73199844;50.72766495
25/04/2019;368.3299866;49.52600098;50.26729965
26/04/2019;374.8500061;47.02799988;50.02732468
29/04/2019;371.8299866;48.29399872;50.10323715
30/04/2019;370.5400085;47.73799896;49.13843918
1/05/2019;378.8099976;46.80199814;51.55042648
2/05/2019;379.0599976;48.81999969;51.21495056
3/05/2019;385.0299988;51.00600052;51.85161972
6/05/2019;378.6700134;51.06800079;51.05089188
7/05/2019;370.4599915;49.41199875;49.67470932
8/05/2019;364.3699951;48.9679985;49.68449783
9/05/2019;362.75;48.39599991;49.15068436
10/05/2019;361.0400085;47.90399933;48.46978378
13/05/2019;345.2600098;45.40200043;45.65274048
14/05/2019;345.6099854;46.4620018;46.37543488
15/05/2019;354.9899902;46.38999939;46.93097305
16/05/2019;359.3099976;45.66600037;46.72449112
17/05/2019;354.4500122;42.20600128;46.45901108
20/05/2019;348.1099854;41.0719986;45.00624847
21/05/2019;354.269989;41.01599884;45.8690567
22/05/2019;359.730011;38.54600143;44.93004608
23/05/2019;352.2099915;39.09799957;44.1631012
24/05/2019;354.3900146;38.12599945;43.99348831
28/05/2019;355.0599976;37.74000168;43.81158447
29/05/2019;349.1900024;37.97200012;43.60264206
30/05/2019;351.8500061;37.64400101;43.82879257
31/05/2019;343.2799988;37.0320015;43.03481674
3/06/2019;336.6300049;35.79399872;42.59972
4/06/2019;353.3999939;38.72000122;44.15818405
5/06/2019;355.730011;39.31800079;44.87104416
6/06/2019;357.1300049;41.18999863;45.52982712
7/06/2019;360.8699951;40.90000153;46.74169922
10/06/2019;352.0100098;42.57600021;47.33903122
11/06/2019;351.269989;43.41999817;47.88719559
12/06/2019;345.5599976;41.85200119;47.73478699
13/06/2019;343.4299927;42.7820015;47.72495651
14/06/2019;339.730011;42.98400116;47.37836838
17/06/2019;350.6199951;45.00600052;47.66104507
18/06/2019;357.1199951;44.94800186;48.78196716
19/06/2019;363.519989;45.2859993;48.63938904
20/06/2019;365.2099915;43.92399979;49.03023529
21/06/2019;369.2099915;44.37200165;48.86307907
24/06/2019;371.0400085;44.72800064;48.81391907
25/06/2019;360.2999878;43.95199966;48.07402039
26/06/2019;362.2000122;43.85400009;49.11381149
27/06/2019;370.019989;44.56800079;49.09906387
28/06/2019;367.3200073;44.69200134;48.65167999
1/07/2019;374.6000061;45.43399811;49.54398346
2/07/2019;375.4299927;44.90999985;49.83404922
3/07/2019;381.7200012;46.97999954;50.24702072
5/07/2019;380.5499878;46.61999893;50.20277405
8/07/2019;376.1600037;46.06800079;49.16789246
9/07/2019;379.9299927;46.01200104;49.46778488
10/07/2019;381;47.7840004;49.95695496
11/07/2019;379.5;47.72000122;49.59315491
12/07/2019;373.25;49.01599884;49.97416306
15/07/2019;366.6000061;50.70000076;50.44367981
16/07/2019;365.9899902;50.47600174;50.26914215
17/07/2019;362.4400024;50.97200012;49.98646164
18/07/2019;325.2099915;50.70800018;50.55429077
19/07/2019;315.1000061;51.63600159;49.79964066
22/07/2019;310.6199951;51.13600159;50.93775558
23/07/2019;307.2999878;52.0340004;51.33597565
24/07/2019;317.9400024;52.97600174;51.29418945
25/07/2019;326.4599915;45.76399994;50.8885994
26/07/2019;335.7799988;45.60800171;51.06558609
29/07/2019;332.7000122;47.15399933;51.5424614
30/07/2019;325.9299927;48.45199966;51.32123184
31/07/2019;322.9899902;48.3219986;52.36839676
1/08/2019;319.5;46.77000046;51.23519135
2/08/2019;318.8299866;46.86800003;50.15115738
5/08/2019;307.6300049;45.66400146;47.5258522
6/08/2019;310.1000061;46.15000153;48.42552948
7/08/2019;304.2900085;46.68399811;48.92699432
8/08/2019;315.8999939;47.65999985;50.00612259
9/08/2019;308.9299927;47.0019989;49.59405136
12/08/2019;310.8299866;45.80199814;49.46820831
13/08/2019;312.2799988;47;51.56310654
14/08/2019;299.1099854;43.92399979;50.02832794
15/08/2019;295.7600098;43.12799835;49.77910995
16/08/2019;302.7999878;43.98799896;50.95363617
19/08/2019;309.3800049;45.36600113;51.90362549
20/08/2019;298.9899902;45.17200089;51.90608978
21/08/2019;297.8099976;44.16600037;52.46867752
22/08/2019;296.9299927;44.43000031;52.424263
23/08/2019;291.4400024;42.27999878;50.00118637
26/08/2019;294.980011;43;50.95117188
27/08/2019;291.0299988;42.81600189;50.37624359
28/08/2019;291.769989;43.11800003;50.71429062
29/08/2019;296.7799988;44.34199905;51.57297516
30/08/2019;293.75;45.12200165;51.50635529
3/09/2019;289.2900085;45.0019989;50.75623322
4/09/2019;291.519989;44.13600159;51.61738968
5/09/2019;293.25;45.91600037;52.62659454
6/09/2019;290.1700134;45.49000168;52.62165833
9/09/2019;294.3399963;46.35800171;52.84619904
10/09/2019;287.9899902;47.10800171;53.47047043
11/09/2019;288.269989;49.41999817;55.17057037
12/09/2019;288.8599854;49.17399979;55.04719543
13/09/2019;294.1499939;49.04000092;53.9763031
16/09/2019;294.2900085;48.56200027;54.2600708
17/09/2019;298.6000061;48.95800018;54.45746994
18/09/2019;291.5599976;48.69800186;54.96823502
19/09/2019;286.6000061;49.31999969;54.52162552
20/09/2019;270.75;48.12400055;53.72462463
23/09/2019;265.9200134;48.24599838;53.9689064
24/09/2019;254.5899963;44.64199829;53.71228409
25/09/2019;264.75;45.74000168;54.53889847
26/09/2019;263.3099976;48.51200104;54.25760269
27/09/2019;263.0799866;48.42599869;53.99358749
30/09/2019;267.6199951;48.17399979;55.26433945
1/10/2019;269.5799866;48.93799973;55.41732025
2/10/2019;268.0299988;48.62599945;54.02812576
3/10/2019;268.1499939;46.60599899;54.48707962
4/10/2019;272.7900085;46.2859993;56.01445389
7/10/2019;274.4599915;47.54399872;56.02679443
8/10/2019;270.7200012;48.00999832;55.37043762
9/10/2019;267.5299988;48.90599823;56.01939011
10/10/2019;280.480011;48.94800186;56.77444458
11/10/2019;282.9299927;49.57799911;58.2845459
14/10/2019;285.5299988;51.39199829;58.20064545
15/10/2019;284.25;51.57799911;58.06494141
16/10/2019;286.2799988;51.95000076;57.83052826
17/10/2019;293.3500061;52.39400101;58.05506516
18/10/2019;275.2999878;51.38999939;58.33390045
21/10/2019;278.0499878;50.70000076;59.34556198
22/10/2019;266.6900024;51.11600113;59.20985794
23/10/2019;271.269989;50.93600082;60.00438309
24/10/2019;271.5;59.93600082;60.10308075
25/10/2019;276.8200073;65.62599945;60.8433342
28/10/2019;281.8599854;65.54199982;61.45279694
29/10/2019;281.2099915;63.24399948;60.03152847
30/10/2019;291.4500122;63.0019989;60.02412415
31/10/2019;287.4100037;62.98400116;61.38124084
1/11/2019;286.8099976;62.66199875;63.12329483
4/11/2019;292.8599854;63.49399948;63.53782654
5/11/2019;288.0299988;63.44400024;63.4465332
6/11/2019;288.5899963;65.31600189;63.47367477
7/11/2019;289.5700073;67.10800171;64.20624542
8/11/2019;291.5700073;67.4280014;64.38195801
11/11/2019;294.1799927;69.01799774;64.8917923
12/11/2019;292.0100098;69.98600006;64.8323822
13/11/2019;283.1099854;69.22200012;65.45359039
14/11/2019;289.6199951;69.87000275;65.00069427
15/11/2019;295.0299988;70.43399811;65.77285004
18/11/2019;302.5700073;69.9980011;66.10449219
19/11/2019;302.6000061;71.90399933;65.90401459
20/11/2019;305.1600037;70.44400024;65.13680267
21/11/2019;311.6900024;70.96600342;64.84477234
22/11/2019;310.480011;66.60800171;64.78783417
25/11/2019;315.5499878;67.26799774;65.92381287
26/11/2019;312.4899902;65.78399658;65.40903473
27/11/2019;315.9299927;66.25800323;66.2876358
29/11/2019;314.6600037;65.98799896;66.14160156
2/12/2019;309.9899902;66.97399902;65.3768692
3/12/2019;306.1600037;67.23999786;64.21118927
4/12/2019;304.3200073;66.60600281;64.77793884
5/12/2019;302.8599854;66.0739975;65.72829437
6/12/2019;307.3500061;67.1780014;66.9979248
9/12/2019;302.5;67.90599823;66.05994415
10/12/2019;293.1199951;69.76799774;66.44602203
11/12/2019;298.9299927;70.54000092;67.01276398
12/12/2019;298.4400024;71.93599701;67.18354797
13/12/2019;298.5;71.6780014;68.09677124
16/12/2019;304.2099915;76.30000305;69.2624588
17/12/2019;315.480011;75.79799652;69.39857483
18/12/2019;320.7999878;78.62999725;69.23274994
19/12/2019;332.2200012;80.80799866;69.30204773
20/12/2019;336.8999939;81.11799622;69.1585083
23/12/2019;333.1000061;83.84400177;70.2870636
24/12/2019;333.2000122;85.05000305;70.35388184
26/12/2019;332.6300049;86.18800354;71.74973297
27/12/2019;329.0899963;86.0759964;71.7224884
30/12/2019;323.3099976;82.94000244;72.1481781
31/12/2019;323.5700073;83.66600037;72.67533875
2/01/2020;329.8099976;86.05200195;74.33351135
3/01/2020;325.8999939;88.60199738;73.61083984
6/01/2020;335.8299866;90.30799866;74.19739532
7/01/2020;330.75;93.81199646;73.84844208
8/01/2020;339.2600098;98.4280014;75.03638458
9/01/2020;335.6600037;96.26799774;76.63021851
10/01/2020;329.0499878;95.62999725;76.80345917
13/01/2020;338.9200134;104.9720001;78.44432068
14/01/2020;338.6900024;107.5839996;77.38506317
15/01/2020;339.0700073;103.6999969;77.05342865
16/01/2020;338.6199951;102.697998;78.01863098
17/01/2020;339.6700134;102.0999985;78.88237
21/01/2020;338.1099854;109.4400024;78.34780121
22/01/2020;326;113.9120026;78.62746429
23/01/2020;349.6000061;114.4400024;79.00611877
24/01/2020;353.1600037;112.9639969;78.77843475
27/01/2020;342.8800049;111.6039963;76.46192932
28/01/2020;348.519989;113.3799973;78.62499237
29/01/2020;343.1600037;116.197998;80.2707901
30/01/2020;347.7399902;128.1620026;80.15447235
31/01/2020;345.0899963;130.1139984;76.60051727
3/02/2020;358;156;76.39015961
4/02/2020;369.0100098;177.4120026;78.91207886
5/02/2020;369.6700134;146.9400024;79.55554962
6/02/2020;366.9500122;149.7920074;80.48610687
7/02/2020;366.769989;149.6139984;79.39208984
10/02/2020;371.0700073;154.2559967;79.76916504
11/02/2020;373.6900024;154.8760071;79.28788757
12/02/2020;380.0100098;153.4579926;81.17079926
13/02/2020;381.3999939;160.8000031;80.59277344
14/02/2020;380.3999939;160.0059967;80.61262512
18/02/2020;387.7799988;171.6799927;79.13656616
19/02/2020;386.1900024;183.4839935;80.28268433
20/02/2020;386;179.8820038;79.4590683
21/02/2020;380.0700073;180.1999969;77.6605072
24/02/2020;368.7000122;166.7579956;73.97160339
25/02/2020;360.0899963;159.9819946;71.46601868
26/02/2020;379.2399902;155.7599945;72.59973907
27/02/2020;371.7099915;135.8000031;67.85401917
28/02/2020;369.0299988;133.5980072;67.81433105
2/03/2020;381.0499878;148.723999;74.12789154
3/03/2020;368.769989;149.102005;71.77363586
4/03/2020;383.7900085;149.8999939;75.10282898
5/03/2020;372.7799988;144.9080048;72.66672516
6/03/2020;368.9700012;140.6959991;71.70170593
9/03/2020;346.4899902;121.5999985;66.03065491
10/03/2020;364.1300049;129.0659943;70.78630066
11/03/2020;349.9200134;126.8460007;68.32785797
12/03/2020;315.25;112.1100006;61.58015823
13/03/2020;336.2999878;109.3239975;68.95796967
16/03/2020;298.8399963;89.01399994;60.08673096
17/03/2020;319.75;86.04000092;62.72875214
18/03/2020;315.4700012;72.2440033;61.1931572
19/03/2020;332.0299988;85.52799988;60.72429276
20/03/2020;332.8299866;85.5059967;56.86917877
23/03/2020;360.269989;86.85800171;55.66104126
24/03/2020;357.3200073;101;61.24525833
25/03/2020;342.3900146;107.8499985;60.90787125
26/03/2020;362.9899902;105.6320038;64.11302948
27/03/2020;357.1199951;102.8720016;61.45860291
30/03/2020;370.9599915;100.4260025;63.21250153
31/03/2020;375.5;104.8000031;63.08350372
1/04/2020;364.0799866;96.31199646;59.76424026
2/04/2020;370.0799866;90.89399719;60.76150131
3/04/2020;361.7600098;96.0019989;59.88827515
6/04/2020;379.9599915;103.2480011;65.11277008
7/04/2020;372.2799988;109.0899963;64.35862732
8/04/2020;371.1199951;109.7679977;66.00585175
9/04/2020;370.7200012;114.5999985;66.48215485
13/04/2020;396.7200012;130.1900024;67.78704071
14/04/2020;413.5499878;141.9779968;71.210495
15/04/2020;426.75;145.9660034;70.56053925
16/04/2020;439.1700134;149.0420074;71.12120056
17/04/2020;422.9599915;150.7779999;70.15617371
20/04/2020;437.4899902;149.2720032;68.69997406
21/04/2020;433.8299866;137.3439941;66.57642365
22/04/2020;421.4200134;146.4219971;68.49406433
23/04/2020;426.7000122;141.1260071;68.22862244
24/04/2020;424.9899902;145.0299988;70.198349
27/04/2020;421.3800049;159.75;70.24797058
28/04/2020;403.8299866;153.8240051;69.10929871
29/04/2020;411.8900146;160.102005;71.37919617
30/04/2020;419.8500061;156.3760071;72.88502502
1/05/2020;415.269989;140.2640076;71.71163177
4/05/2020;428.1499939;152.2380066;72.72626495
5/05/2020;424.6799927;153.6419983;73.81780243
6/05/2020;434.2600098;156.5160065;74.57939148
7/05/2020;436.5299988;156.0079956;75.350914
8/05/2020;435.5499878;163.8840027;77.14439392
11/05/2020;440.519989;162.2579956;78.358284
12/05/2020;431.8200073;161.8820038;77.46279144
13/05/2020;438.269989;158.1920013;76.52749634
14/05/2020;441.9500122;160.6660004;76.99763489
15/05/2020;454.1900024;159.8339996;76.5424118
18/05/2020;452.5799866;162.7259979;78.34584808
19/05/2020;451.0400085;161.602005;77.89312744
20/05/2020;447.6700134;163.1119995;79.40800476
21/05/2020;436.25;165.5200043;78.815979
22/05/2020;429.3200073;163.3760071;79.32343292
26/05/2020;414.769989;163.7740021;78.78613281
27/05/2020;419.8900146;164.0460052;79.12940216
28/05/2020;413.4400024;161.1620026;79.16423035
29/05/2020;419.730011;167;79.08712006
1/06/2020;425.9200134;179.6199951;80.0597229
2/06/2020;427.3099976;176.3119965;80.43035126
3/06/2020;421.9700012;176.5919952;80.8731308
4/06/2020;414.3299866;172.8760071;80.17663574
5/06/2020;419.6000061;177.1320038;82.46015167
8/06/2020;419.4899902;189.9839935;82.94768524
9/06/2020;434.0499878;188.1340027;85.56700897
10/06/2020;434.480011;205.0099945;87.76844025
11/06/2020;425.5599976;194.5679932;83.55464172
12/06/2020;418.0700073;187.0559998;84.27600861
15/06/2020;425.5;198.1799927;85.31826019
16/06/2020;436.1300049;196.4259949;87.57939148
17/06/2020;447.769989;198.3580017;87.45750427
18/06/2020;449.8699951;200.7920074;87.49233246
19/06/2020;453.7200012;200.1799927;86.99234772
22/06/2020;468.0400085;198.8639984;89.26839447
