"","upc","descrip","price","q","sales","volsales","unit","marca","importada","artesanal","ale","lager","Alcohol_volumen","Ano_fund","Sigue"
"387","3410015505","MILLER GEN DRFT LT L","0.61336702","1119113.9","644767.31","397285430.3","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"388","3410015525","MILLER GENUINE DRFT","0.61923689","477459.25","274294.13","169498030.8","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"389","3410015528","MILLER GENUINE DRFT","0.57178885","1555102.9","837181.25","552061535.8","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"390","3410015579","MILLER GEN DRFT LT L","0.83214915","50117.336","40815.961","17791654.82","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"391","3410015602","MILLER GENUINE DRAFT","0.58441502","1142008.3","634889.75","405412937.7","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"392","3410016505","MILLER RESERVE LT LN","0.66390198","33055.008","21093.25","11734528.17","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"393","3410017306","MILLER GENUINE DRAFT","0.47426748","9145591","4222496.5","3246684815","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"394","3410017505","MILLER GEN DRFT LNNR","0.61394","2455118.8","1410313.1","871567122.6","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"395","3410017525","MILLER GENUINE DRAFT","0.62053001","1010040.1","579192","358564255","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"396","3410017528","MILLER GENUINE DRAFT","0.57404423","3380032","1822241","1199911401","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"397","3410017579","MILLER GENUINE DRAFT","0.83228981","91844.461","75390.906","32604784.88","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"398","3410017602","MILLER GENUINE DRAFT","0.58658457","2101389.3","1167134.6","745993192.6","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"399","3410032505","MILLER RESERVE LNNR","0.69172603","74597.195","48567.199","26482004.55","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"400","3410057306","MILLER LITE BEER","0.4742713","14091618","6539291.5","5002524544","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"401","3410057505","MILLER LITE LONGNECK","0.61412573","1874280.8","1082151.6","665369680.4","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"402","3410057525","MILLER LITE BEER N.R","0.62166703","792798.38","456020.56","281443428.3","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"403","3410057528","MILLER LITE BEER N.R","0.57335526","2846893.5","1544306.4","1010647153","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"404","3410057579","MILLER LITE NR BTLS","0.83277929","78293.469","64295.129","27794181.79","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"405","3410057602","MILLER LITE BEER","0.58733726","3228798.5","1812962","1146223434","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"406","3410062302","MILLER ICEHOUSE CANS","0.49933264","11.996011","5.9899998","4258.583984","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"407","3410062306","MILLER ICEHOUSE CANS","0.48645401","523721.84","250136.88","185921260","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"408","3410062505","MILLER ICEHOUSE LN","0.63902384","408272.25","248863.84","144936647.8","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"409","3410062528","MILLER ICEHOUSE N.R.","0.5838505","737118.88","404404.19","261677211.1","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"410","3410062602","MILLER ICEHOUSE CANS","0.6466791","14131.301","9109.2197","5016611.939","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"411","3410064306","MILLER LITE ""ICE""","0.48482499","509230.66","242210.86","180776890.6","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"412","3410064505","MILLER LITE ""ICE"" L.","0.64656848","184186.75","112680.02","65386298.64","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"413","3410064528","MILLER LITE ""ICE"" N.","0.57510155","449922.41","243791.63","159722451.2","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"414","3410064602","MILLER LITE ICE","0.60847378","29438.211","17326.51","10450565.11","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"415","3410070505","MILLER RESEVER AMBER","0.76181","25221.613","18172.471","8953672.842","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"416","3410071505","MILLER RESERVE VELVE","0.93197644","623.79254","581.35999","221446.3672","Oz","MILLER  ","0","0","no","no","4.2","2005","si"
"417","735","MILWAUKEE'S BEST BEE","0.32781729","95.968086","31.459999","34068.67188","Oz","MILWAUKEE'S  ","0","0","","","","",""
"418","3410000154","MILWAUKEE'S BEST BEE","0.38682383","470321.63","174306.41","166964173.4","Oz","MILWAUKEE'S  ","0","0","","","","",""
"419","3410000654","MILWAUKEE'S BEST LIG","0.38607368","210152.13","78267.477","74604003.71","Oz","MILWAUKEE'S  ","0","0","","","","",""
"420","3410007306","MILWAUKEE'S BEST LIG","0.31915849","431664.47","135636.77","153240886.4","Oz","MILWAUKEE'S  ","0","0","","","","",""
"421","3410007602","MILWAUKEE'S BEST LIG","0.3581363","95272.32","33950.688","33821674.04","Oz","MILWAUKEE'S  ","0","0","","","","",""
"422","3410031306","MILWAUKEE'S BEST BEE","0.3197346","700783","218595.36","248777959.7","Oz","MILWAUKEE'S  ","0","0","","","","",""
"423","3410031602","MILWAUKEE'S BEST BEE","0.35718399","270066.19","95742.602","95873501.43","Oz","MILWAUKEE'S  ","0","0","","","","",""
"424","8066095755","MODELO ESPECIAL","0.98950469","6471.8481","6268.21","2297506.058","Oz","MODELO  ","1","0","","","","",""
"425","8066095765","MODELO ESPECIAL","0.99866527","371.87634","371.38","132016.1035","Oz","MODELO  ","1","0","","","","",""
"426","8066095785","MODELO NEGRA N.R.BOT","0.96659184","21472.859","20376.68","7622865.353","Oz","MODELO  ","1","0","","","","",""
"427","6821301112","MOLSON EXPORT ALE NR","0.91285247","9134.9619","8233.2695","3242911.704","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"428","6821302112","MOLSON GOLDEN NR BTL","0.8586418","373783.72","293887.66","132693218.7","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"429","6821302117","MOLSON GOLDEN N.R.'S","0.77256787","230347.41","163167.86","81773329.93","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"430","6821303111","MOLSON EXPORT ALE NR","0.99866527","35.988033","35.939999","12775.75195","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"431","6821303112","MOLSON CANADIAN BEER","0.80098546","31057.672","23187.68","11025473.96","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"432","6821306112","MOLSON LIGHT NR BTL","0.82687283","108467.93","84866.203","38506116.45","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"433","6821309112","MOLSON ICE","0.89452755","131404.3","109511.57","46648529.04","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"434","6821309117","MOLSON ICE N.R.","0.74580222","115557.57","82350.305","41022939.61","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"435","6821309451","MOLSON ICE BIG CAN","1.0766078","39.986702","43.200001","14195.27966","Oz","MOLSON","1","0","no","si","5.0","1786","si"
"436","7231163009","MOOSEHEAD BEER NR BT","0.85786837","460676.81","369261.81","163540271.8","Oz","MOOSEHEAD  ","1","0","","","","",""
"437","7231163050","MOOSEHEAD LIGHT NR B","0.81200904","47384.242","37074.988","16821406.75","Oz","MOOSEHEAD  ","1","0","","","","",""
"438","7231163075","MOOSEHEAD ICE NR","0.8435213","20837.07","16978.609","7397160.393","Oz","MOOSEHEAD  ","1","0","","","","",""
"439","7231193040","MOOSEHEAD BEER NR BT","0.76424658","128381.31","93946.938","45575365.84","Oz","MOOSEHEAD  ","1","0","","","","",""
"440","1975120103","MORETTI N.R. BTLS","1.1903957","29.990026","35.549999","10646.45996","Oz","MORETTI  ","1","0","","","","",""
"441","1975120104","MORETTI N.R. BTLS","1.1297166","677.7746","763.96997","240609.9951","Oz","MORETTI  ","1","0","","","","",""
"442","71975120103","MORETTI N.R. BTLS","1.1544546","15774.754","17105","5600037.945","Oz","MORETTI  ","1","0","","","","",""
"443","7527608060","MOUSSY NON-ALCOHOLIC","0.97816658","1753.9167","1712.3101","622640.4526","Oz","MOUSSY  ","1","0","","","","",""
"444","272500010","MURPHYS IRSH DRAUGHT","1.4134876","12.670787","17.91","4498.129303","Oz","MURPHY'S","1","0","","","","",""
"445","272500017","MURPHYS IRSH AMBER (","1.0820264","11.996011","12.98","4258.583984","Oz","MURPHY'S","1","0","","","","",""
"446","6227405870","MURPHY'S IRISH STOUT","1.2064413","4.9650159","5.9900002","1762.580566","Oz","MURPHY'S","1","0","","","","",""
"447","60272500010","MURPHYS IRSH DRAUGHT","1.4134876","902.44159","1275.59","320366.7642","Oz","MURPHY'S","1","0","","","","",""
"448","60272500017","MURPHYS IRSH AMBER (","1.0781264","3700.7693","3983.8298","1313773.159","Oz","MURPHY'S","1","0","","","","",""
"449","76227405870","MURPHY'S IRISH STOUT","1.1828247","2780.4089","3176.8999","987045.1162","Oz","MURPHY'S","1","0","","","","",""
"450","8178012111","NAKED ASPEN RASP WHE","1.1653874","401.86636","468.32999","142662.5635","Oz","NAKED ASPEN ","0","0","","","","",""
"451","8178012121","NAKED ASPEN PALE ALE","1.1653874","221.92619","258.63","78783.80371","Oz","NAKED ASPEN ","0","0","","","","",""
"452","8178012141","NAKED ASPEN HONEY WH","1.1653874","287.90427","335.51999","102206.0156","Oz","NAKED ASPEN ","0","0","","","","",""
"453","1820015168","NATURAL LIGHT","0.34240547","9860.7207","3181.77","3500556.035","Oz","NATURAL  ","0","0","","","","",""
"454","4323700007","NEW AMSTERDAM BLONDE","1.0198587","473.84244","486.20999","168214.0674","Oz","NEW AMSTERDAM ","0","0","","","","",""
"455","4323700008","NEW AMSTERDAM BLACK/","1.0195055","119.96011","122.8","42585.83984","Oz","NEW AMSTERDAM ","0","0","","","","",""
"456","4323700100","NEW AMSTERDAM BEER","1.0195055","59.980053","60.899998","21292.91992","Oz","NEW AMSTERDAM ","0","0","","","","",""
"457","4323700200","NEW AMSTERDAM ALE","0.99866527","35.988033","35.939999","12775.75195","Oz","NEW AMSTERDAM ","0","0","","","","",""
"458","4323700300","NEW AMSTERDAM LIGHT","1.1653874","17.994017","20.969999","6387.875977","Oz","NEW AMSTERDAM ","0","0","","","","",""
"459","8834510005","NEWCASTLE BROWN ALE","1.2308297","12481.85","15233.79","4431056.643","Oz","NEWCASTLE  ","1","0","","","","",""
"460","7336011358","O S RYL AMBR N.R. NO","0.58808124","74681.164","42706.109","26511814.63","Oz","O S RYL","0","0","","","","",""
"461","1035700155","O.B. KOREAN IMPORTED","0.83194321","1259.5812","1047.9","447151.3193","Oz","O.B.  ","1","0","","","","",""
"462","1820000157","O'DOUL'S NON-ALCH CA","0.6495204","79455.578","50666.18","28206731.07","Oz","O'DOUL'S  ","0","0","","","","",""
"463","1820000784","O'DOUL'S N/A LONGNEC","0.63124526","1150939.3","697065.88","408583453.8","Oz","O'DOUL'S  ","0","0","","","","",""
"464","1820079047","O'DOUL'S NON ALCOHOL","0.58091247","208286.73","116901.55","73941793.84","Oz","O'DOUL'S  ","0","0","","","","",""
"465","1820079283","O'DOUL'S N/A LONGNEC","0.56761187","3208.9329","1805.99","1139171.216","Oz","O'DOUL'S  ","0","0","","","","",""
"466","2981520002","OKOCIM POLISH BEER N","0.99750668","31729.449","31627.6","11263954.67","Oz","OKOCIM  ","1","0","","","","",""
"467","2210000392","OLD ENGLISH MALT LIQ","0.56343734","4135.2915","2336.3401","1468028.471","Oz","OLD ENGLISH","0","0","","","","",""
"468","2210014392","OLD ENGLISH BEER 800","0.47810385","13545.495","6474.9502","4808650.88","Oz","OLD ENGLISH","0","0","","","","",""
"469","740","OLD MILWAUKEE BEER","0.39554814","23.992022","9.4899998","8517.167969","Oz","OLD MILWAUKEE","0","0","","","","",""
"470","5230000002","OLD MILWAUKEE LIGHT","0.46892241","40282.605","18797.949","14300325.02","Oz","OLD MILWAUKEE","0","0","","","","",""
"471","5230000022","OLD MILWAUKEE BEER","0.46312767","151695.56","69451.422","53851923.86","Oz","OLD MILWAUKEE","0","0","","","","",""
"472","5230000026","OLD MILWAUKEE-REGULA","0.40026847","8151.9561","3173.8999","2893944.363","Oz","OLD MILWAUKEE","0","0","","","","",""
"473","5230000027","OLD MILWAUKEE BEER N","0.42911977","10886.38","4690.6699","3864664.807","Oz","OLD MILWAUKEE","0","0","","","","",""
"474","5230000035","OLD MILWAUKEE N.A. C","0.44610131","281222.5","125702.46","99833984.59","Oz","OLD MILWAUKEE","0","0","","","","",""
"475","5230000350","OLD MILWAUKEE LONGNE","0.51961714","107.9641","56.32","38327.25586","Oz","OLD MILWAUKEE","0","0","","","","",""
"476","5230000540","OLD MILWAUKEE LIGHT","0.43099681","42070.012","17995.189","14934854.04","Oz","OLD MILWAUKEE","0","0","","","","",""
"477","5230000966","OLD MILWAUKEE LIGHT","0.34666091","415061.97","141127.59","147347006.1","Oz","OLD MILWAUKEE","0","0","","","","",""
"478","5230001300","OLD MILWAUKEE N.A. B","0.55140328","19415.543","10650.279","6892518.185","Oz","OLD MILWAUKEE","0","0","","","","",""
"479","5230001301","OLD MILWAUKEE N.A. B","0.48678482","21268.928","10311.18","7550469.413","Oz","OLD MILWAUKEE","0","0","","","","",""
"480","5230002330","OLD MILWAUKEE LONGNE","0.52134812","515.82849","269","183119.1113","Oz","OLD MILWAUKEE","0","0","","","","",""
"481","5230002540","OLD MILWAUKEE BEER","0.43202916","136070.75","58373.398","48305118.17","Oz","OLD MILWAUKEE","0","0","","","","",""
"482","5230002546","OLD MILWAUKEE N/A BE","0.37388933","51318.934","19124.061","18218222.29","Oz","OLD MILWAUKEE","0","0","","","","",""
"483","5230002553","OLD MILWAUKEE","0.29941502","24591.824","7366.7002","8730097.246","Oz","OLD MILWAUKEE","0","0","","","","",""
"484","5230002554","OLD MILWAUKEE LIGHT","0.29959959","13135.633","3935.4302","4663149.499","Oz","OLD MILWAUKEE","0","0","","","","",""
"485","5230002966","OLD MILWAUKEE BEER","0.34799933","833866.75","282280.31","296022690.5","Oz","OLD MILWAUKEE","0","0","","","","",""
"486","9200000013","OLD MILWAUKEE ICE","0.39846578","23.992022","9.5599995","8517.167969","Oz","OLD MILWAUKEE","0","0","","","","",""
"487","9200000206","OLD MILWAUKEE ICE","0.3727532","2207.2661","796.51996","783579.4531","Oz","OLD MILWAUKEE","0","0","","","","",""
"488","750","OLD STYLE BEER","0.46185806","263.91223","121.89","93688.84766","Oz","OLD STYLE","0","0","","","","",""
"489","757","OLD STYLE 30PK CANS","0.36994347","2189.2722","749.66998","777191.582","Oz","OLD STYLE","0","0","","","","",""
"490","7336011107","OLD STYLE DRAFT LNNR","0.62086827","5890.0415","3592.7798","2090964.736","Oz","OLD STYLE","0","0","","","","",""
"491","7336011110","OLD STYLE DRAFT","0.6170789","7653.4551","4708.3296","2716976.582","Oz","OLD STYLE","0","0","","","","",""
"492","7336011112","OLD STYLE DRAFT","0.51189196","17190.283","8450.4902","6102550.852","Oz","OLD STYLE","0","0","","","","",""
"493","7336011114","OLD STYLE DRAFT","0.42045528","285217.16","115488.05","101252093.1","Oz","OLD STYLE","0","0","","","","",""
"494","7336011116","OLD STYLE DRAFT N.R.","0.48473328","19445.533","8842.2998","6903164.641","Oz","OLD STYLE","0","0","","","","",""
"495","7336011209","OLD STYLE BEER N.R.B","0.56696242","63675.492","35556.719","22604799.45","Oz","OLD STYLE","0","0","","","","",""
"496","7336011214","OLD STYLE 30PK CANS","0.37487769","2944421","1040743.8","1045269438","Oz","OLD STYLE","0","0","","","","",""
"497","7336011301","OLD STYLE BEER","0.4519105","6424176","2748746.3","2280582451","Oz","OLD STYLE","0","0","","","","",""
"498","7336011341","OLD STYLE BEER","0.58096534","1201112.6","683129.25","426394981.3","Oz","OLD STYLE","0","0","","","","",""
"499","7336011347","OLD STYLE BEER","0.5826937","419.86038","244.64999","149050.4414","Oz","OLD STYLE","0","0","","","","",""
"500","7336011356","OLD STYLE PARTY PACK","0.35071868","678046.5","229641.89","240706516.3","Oz","OLD STYLE","0","0","","","","",""
"501","7336011370","OLD STYLE CAN","0.39903584","134035.44","53402.492","47582578.8","Oz","OLD STYLE","0","0","","","","",""
"502","7336011372","OLD STYLE 30PK CANS","0.36171672","2754104.3","915499.75","977707002","Oz","OLD STYLE","0","0","","","","",""
"503","7336011401","OLD STYLE CLASSIC DR","0.61771429","22456.533","13812.95","7972069.226","Oz","OLD STYLE","0","0","","","","",""
"504","7336011402","OLD STYLE CLASSIC DR","0.61853629","10832.397","6679.1899","3845501.34","Oz","OLD STYLE","0","0","","","","",""
"505","7336011403","OLD STYLE CLASSIC DR","0.59743208","27662.801","16395.58","9820294.67","Oz","OLD STYLE","0","0","","","","",""
"506","7336011404","OLD STYLE CLASSIC DR","0.59477115","15198.945","8964.0693","5395625.906","Oz","OLD STYLE","0","0","","","","",""
"507","7336011405","OLD STYLE CLASSIC DR","0.44450489","242007.53","99961.281","85912673.43","Oz","OLD STYLE","0","0","","","","",""
"508","7336011406","OLD STYLE CLSSC DRFT","0.44494331","89730.164","38385.609","31854208.22","Oz","OLD STYLE","0","0","","","","",""
"509","7336011411","OLD STYLE CLASSIC DR","0.59951121","97701.516","53606.418","34684037.32","Oz","OLD STYLE","0","0","","","","",""
"510","7336011412","OLD STYLE CLSC DRAFT","0.59342986","52482.547","28969","18631304.97","Oz","OLD STYLE","0","0","","","","",""
"511","7336011421","OLD STYLE CLASSIC DR","0.38020372","135374.98","50732.121","48058120.14","Oz","OLD STYLE","0","0","","","","",""
"512","7336011422","OLD STYLE CLASSIC DR","0.37943378","91139.695","34099.691","32354591.68","Oz","OLD STYLE","0","0","","","","",""
"513","7336011423","OLD STYLE CLASSIC DR","0.27259061","71348.273","19448.869","25328637.35","Oz","OLD STYLE","0","0","","","","",""
"514","7336011424","OLD STYLE CLASSIC DR","0.27259061","37463.543","10212.21","13299557.4","Oz","OLD STYLE","0","0","","","","",""
"515","7336011431","OLD STYLE CLASSIC DR","0.3470307","90030.063","31049.779","31960673.04","Oz","OLD STYLE","0","0","","","","",""
"516","7336011432","OLD STYLE CLASSIC DR","0.34669173","38607.164","13368.56","13705542.9","Oz","OLD STYLE","0","0","","","","",""
"517","7336011439","OLD STYLE CLASSIC DR","0.39948264","14575.154","5823.71","5174179.615","Oz","OLD STYLE","0","0","","","","",""
"518","7336011440","OLD STYLE CLASSIC DR","0.39953846","10596.477","4233.7002","3761749.238","Oz","OLD STYLE","0","0","","","","",""
"519","7336011441","OLD STYLE CLASSIC DR","0.35270575","209060.48","68680.414","74216472.37","Oz","OLD STYLE","0","0","","","","",""
"520","7336011442","OLD STYLE CLASSIC DR","0.35128811","122809.16","40388.051","43597253.45","Oz","OLD STYLE","0","0","","","","",""
"521","7336011522","OLD STYLE ICE","0.42123792","303691.03","120791.3","107810312.5","Oz","OLD STYLE","0","0","","","","",""
"522","7336011523","OLD STYLE ICE NR BTL","0.54523861","7701.439","4199.7598","2734010.92","Oz","OLD STYLE","0","0","","","","",""
"523","7336011524","OLD STYLE ICE NR BTL","0.51206177","38147.316","18746.549","13542297.08","Oz","OLD STYLE","0","0","","","","",""
"524","7336011528","OLD STYLE ICE LN NR","0.57994199","33930.719","18802.08","12045404.82","Oz","OLD STYLE","0","0","","","","",""
"525","7336011531","OLD STYLE ICE LIGHT","0.55616736","62595.188","33892.969","22221291.25","Oz","OLD STYLE","0","0","","","","",""
"526","7336011542","OLD STYLE ICE LIGHT","0.43853119","1175.609","510.50998","417341.2305","Oz","OLD STYLE","0","0","","","","",""
"527","7336011611","OLD STYLE BEER N.R.B","0.63187671","5.9980054","3.79","2129.291992","Oz","OLD STYLE","0","0","","","","",""
"528","7336011638","OLD STYLE BEER N.R.B","0.5660215","155.94814","88.270004","55361.5918","Oz","OLD STYLE","0","0","","","","",""
"529","7336011661","OLD STYLE REG LONG N","0.60769206","524477.63","297238.41","186189550.7","Oz","OLD STYLE","0","0","","","","",""
"530","7336011670","OLD STYLE BEER","0.74466211","20022.674","14820.879","7108049.666","Oz","OLD STYLE","0","0","","","","",""
"531","7336011751","OLD STYLE BEER","0.61072582","817222.25","497698.69","290113905.5","Oz","OLD STYLE","0","0","","","","",""
"532","7336011754","OLD STYLE BEER","0.53656","453809.09","214124.81","161102227.8","Oz","OLD STYLE","0","0","","","","",""
"533","7336011905","OLD STYLE BEER","0.66101211","72072.031","47066.57","25585572.16","Oz","OLD STYLE","0","0","","","","",""
"534","7336011906","OLD STYLE BEER N.R.B","0.54666406","482011.72","236410.64","171114163.5","Oz","OLD STYLE","0","0","","","","",""
"535","7336035301","OLD STYLE L.A. BEER","0.47345254","36659.809","17186.1","13014232.66","Oz","OLD STYLE","0","0","","","","",""
"536","7336035751","OLD STYLE L.A. BEER","0.60467219","10760.422","6483.8999","3819949.841","Oz","OLD STYLE","0","0","","","","",""
"537","7336068306","OLD STYLE DRY BEER","0.44540951","16938.367","7411.9399","6013120.598","Oz","OLD STYLE","0","0","","","","",""
"538","7336068661","OLD STYLE DRY LONGNE","0.56239659","21064.996","11139.84","7478073.494","Oz","OLD STYLE","0","0","","","","",""
"539","7336068741","OLD STYLE DRY BEER","0.56989992","5950.0215","3386.8401","2112257.656","Oz","OLD STYLE","0","0","","","","",""
"540","7336068756","OLD STYLE DRY BEER","0.59548819","5242.2568","3117.2197","1861001.202","Oz","OLD STYLE","0","0","","","","",""
"541","7336097102","OLD STYLE LT BONUS P","0.39928499","37507.527","14975.221","13315172.72","Oz","OLD STYLE","0","0","","","","",""
"542","7336097104","OLD STYLE LIGHT 30 P","0.35922977","782589.81","259465.25","277819372.3","Oz","OLD STYLE","0","0","","","","",""
"543","7336097202","OLD STYLE BEER N.R.B","0.49334505","71580.195","33016.508","25410970.66","Oz","OLD STYLE","0","0","","","","",""
"544","7336097301","OLD STYLE LT BONUS 6","0.44173959","1458043.1","608981","517605333.3","Oz","OLD STYLE","0","0","","","","",""
"545","7336097305","OLD STYLE LT BONUS 6","0.34783086","841040.38","283114.25","298569323.9","Oz","OLD STYLE","0","0","","","","",""
"546","7336097341","OLD STYLE LIGHT BEER","0.57054991","188985.16","105005.9","67089732.15","Oz","OLD STYLE","0","0","","","","",""
"547","7336097343","OLD STYLE LIGHT 30 P","0.37485096","951073.75","336747.75","337631184.2","Oz","OLD STYLE","0","0","","","","",""
"548","7336097345","OLD STYLE LT BONUS P","0.34955901","909697.56","304381.13","322942624.6","Oz","OLD STYLE","0","0","","","","",""
"549","7336097347","OLD STYLE BONUS PACK","0.31197351","352730.69","110039.46","125219399.8","Oz","OLD STYLE","0","0","","","","",""
"550","7336097348","OLD STYLE LIGHT BEER","0.5826937","47.984043","27.959999","17034.33594","Oz","OLD STYLE","0","0","","","","",""
"551","7336097356","OLD STYLE LIGHT PART","0.34901941","179972.16","60784.699","63890114.4","Oz","OLD STYLE","0","0","","","","",""
"552","7336097638","OLD STYLE LIGHT BEER","0.5660215","143.95213","81.479996","51103.00781","Oz","OLD STYLE","0","0","","","","",""
"553","7336097661","OLD STYLE LIGHT LONG","0.59983873","97269.656","55527.578","34530728.27","Oz","OLD STYLE","0","0","","","","",""
"554","7336097670","OLD STYLE LIGHT BEER","0.70523441","18.660461","13.16","6624.463867","Oz","OLD STYLE","0","0","","","","",""
"555","7336097751","OLD STYLE LIGHT BEER","0.6071921","177894.84","102556.79","63152671.22","Oz","OLD STYLE","0","0","","","","",""
"556","7336097754","OLD STYLE LIGHT BEER","0.52352327","52470.551","25313.279","18627045.87","Oz","OLD STYLE","0","0","","","","",""
"557","9709631767","OREGON BREWERY INDIA","0.83194321","17.994017","14.969999","6387.875977","Oz","OREGON  ","0","0","","","","",""
"558","79709631767","OREGON BREWERY INDIA","0.89629781","49801.441","43611.359","17679511.47","Oz","OREGON  ","0","0","","","","",""
"559","79709633767","OREGON HEFEWEIZEN","0.99866527","485.83844","485.18997","172472.6514","Oz","OREGON  ","0","0","","","","",""
"560","79709634767","OREGON BREWERY NUTBR","0.88942069","35622.156","31001.029","12645865.17","Oz","OREGON  ","0","0","","","","",""
"561","79709635767","OREGON RASPBERRY WHE","0.90706044","51594.844","45815.168","18316169.74","Oz","OREGON  ","0","0","","","","",""
"562","79709636767","OREGON HONEY RED ALE","0.89179391","22744.438","19892.879","8074275.243","Oz","OREGON  ","0","0","","","","",""
"563","79709637102","OREGON BLACKBERRY PO","0.91905046","4288.5737","3876.2898","1522443.774","Oz","OREGON  ","0","0","","","","",""
"564","79709638102","OREGON SUMMER GOLD","0.99739367","1073.6429","1065.1","381143.2666","Oz","OREGON  ","0","0","","","","",""
"565","7336011425","OS CLASSIC DRAFT 4PK","0.397129","25471.529","10104.28","9042393.056","Oz","OS  ","1","1","","","","",""
"566","7336011426","OS CLASSIC DRFT LT 6","0.39711252","8909.0371","3534.3599","3162708.295","Oz","OS  ","1","1","","","","",""
"567","2210000047","PABST LIGHT BEER","0.48516124","713.76263","345.32999","253385.7471","Oz","PABST  ","0","1","","","","",""
"568","2210000071","PABST BEER","0.48553175","4012.6658","1946.9299","1424496.343","Oz","PABST  ","0","1","","","","",""
"569","2210000170","PABST BEER","0.47502881","1511.4973","717.84003","536581.582","Oz","PABST  ","0","1","","","","",""
"570","2210000171","PABST BLUE RIBBON","0.3328335","17586.152","5852.6699","6243084.141","Oz","PABST  ","0","1","","","","",""
"571","2210009510","PABST GENUINE DRAFT","0.33293805","1727.4255","574.85999","613236.0938","Oz","PABST  ","0","1","","","","",""
"572","2210047510","PABST LIGHT","0.31635517","1559.4814","493.35001","553615.918","Oz","PABST  ","0","1","","","","",""
"573","8066095301","PACIFICO N.R. BOTTLE","1.0823206","1895.3698","2035.1199","672856.2695","Oz","PACIFICO  ","1","0","","","","",""
"574","8066095855","PERONI BEER","1.3269225","2189.272","2907.55","777191.5771","Oz","PERONI  ","1","0","","","","",""
"575","4199900007","PETE'S SEASONAL BREW","1.1997006","648.7843","781.52997","230318.4213","Oz","PETE'S","0","0","","","","",""
"576","8549800005","PETE'S WICKED ALE","1.1021955","7484.8447","8024.4302","2657119.858","Oz","PETE'S","0","0","","","","",""
"577","8549811113","PETES WICKED STRAW B","0.99041337","7743.4248","7659.3896","2748915.963","Oz","PETE'S","0","0","","","","",""
"578","8549812345","PETE'S HOLIDAY SAMPL","1.156556","2615.1304","3022.8201","928371.3125","Oz","PETE'S","0","0","","","","",""
"579","8549822223","PETES WICKED MULTI G","0.98664206","941.68683","929.92999","334298.8428","Oz","PETE'S","0","0","","","","",""
"580","8549833332","PETES WICKED PALE AL","0.99103928","4240.5898","4198.3999","1505409.439","Oz","PETE'S","0","0","","","","",""
"581","8549844442","PETES WICKED OKTOBER","0.99379778","11126.3","10870.979","3949836.639","Oz","PETE'S","0","0","","","","",""
"582","8549845670","PETE'S SEASONAL BREW","0.8942647","40708.465","35430.93","14451504.79","Oz","PETE'S","0","0","","","","",""
"583","8549855552","PETES WICKED MAPLE P","0.99211317","3364.8811","3334.8699","1194532.808","Oz","PETE'S","0","0","","","","",""
"584","8549866662","PETE'S SEASONAL BREW","0.94339454","7545.4907","7016.6196","2678649.329","Oz","PETE'S","0","0","","","","",""
"585","8549873401","PETE'S WICKED HONEY","0.91630536","28976.365","26033.57","10286609.63","Oz","PETE'S","0","0","","","","",""
"586","8549873736","PETE'S WICKED LAGER","0.91140872","8415.2021","7538.1699","2987396.671","Oz","PETE'S","0","0","","","","",""
"587","8549873837","PETE'S WICKED ALE","0.9131602","106488.59","94890.422","37803450.11","Oz","PETE'S","0","0","","","","",""
